Alloy Name,DOIs
TiCu,"['10.1016.j.jmst.2023.05.081', '10.1016.j.jallcom.2007.10.131']"
TiFe,"['10.1016.j.actamat.2022.118117', '10.1016.S0360-3199(98)00121-9']"
TiMoNbTaW,"['10.1016.j.intermet.2023.108149', '10.1016.j.jallcom.2022.168499']"
TiMoVWCr,"['10.1016.j.ijrmhm.2021.105595', '10.1016.j.apsusc.2023.158222']"
TiN,"['10.1016.j.surfcoat.2023.129757', '10.1016.j.ceramint.2016.10.008']"
TiNbCrVNi,"['10.1016.j.jmrt.2023.02.168', '10.1016.j.jmrt.2024.01.285']"
TiNbHfTaZr,"['10.1016.j.pnsc.2020.07.002', '10.1016.j.scriptamat.2021.114470']"
TiNbMo0.5Al0.225Si0.1,"['10.1016.j.corsci.2022.110504', '10.1016.j.msea.2023.145482']"
TiNbMo0.5Al0.225Si0.25,"['10.1016.j.corsci.2022.110504', '10.1016.j.msea.2023.145482']"
TiNbMo0.5Al0.225Si0.4,"['10.1016.j.corsci.2022.110504', '10.1016.j.msea.2023.145482']"
TiNbMo0.5Al0.225Si0.55,"['10.1016.j.corsci.2022.110504', '10.1016.j.msea.2023.145482']"
TiNbMoTaW,"['10.1016.j.intermet.2017.01.007', '10.1016.j.msea.2017.12.004', '10.1016.j.apt.2023.104276']"
TiNbTa0.5Zr,"['10.1016.j.intermet.2018.06.007', '10.1016.S1003-6326(19)65054-5']"
TiNbTa0.5ZrAl0.5,"['10.1016.j.ijrmhm.2019.105132', '10.1016.j.jmst.2020.05.038', '10.1016.j.matlet.2019.03.075']"
TiNbTaZr,"['10.1016.j.wear.2024.205393', '10.1016.j.apmt.2017.05.009']"
TiNbTaZrHf,"['10.1016.j.matchemphys.2021.125409', '10.1016.j.apmt.2017.05.009', '10.1016.j.jallcom.2021.162414', '10.1016.j.jmst.2017.07.013', '10.1016.j.surfcoat.2023.129254']"
TiNbTaZrMo,"['10.1016.j.matchemphys.2021.125409', '10.1016.j.matdes.2019.108172', '10.1016.j.jmrt.2023.05.201', '10.1016.j.matchemphys.2024.129120', '10.1016.j.msec.2019.110322', '10.1016.j.scriptamat.2016.10.028', '10.1016.j.scriptamat.2019.07.011']"
TiNbZr,"['10.1016.j.ceramint.2023.02.180', '10.1016.j.intermet.2022.107568', '10.1016.j.msea.2021.141869', '10.1016.j.jallcom.2022.167373', '10.1016.j.surfcoat.2023.130274']"
TiNbZrMo,"['10.1016.j.jallcom.2022.167373', '10.1016.j.matlet.2020.129004']"
TiNbZrMoV,"['10.1016.j.surfcoat.2022.128884', '10.1016.j.jnucmat.2023.154592']"
TiNbZrTa,"['10.1016.j.matdes.2022.110749', '10.1016.j.matdes.2022.111388', '10.1016.j.matchemphys.2023.128437', '10.1016.j.msea.2021.141869', '10.1016.j.jallcom.2024.173605']"
TiNbZrTaN,"['10.1016.j.matdes.2022.110749', '10.1016.j.matchemphys.2023.128437']"
TiNi,"['10.1016.j.jmrt.2023.04.191', '10.1016.j.jmst.2023.05.081', '10.1016.j.jallcom.2007.10.131', '10.1016.j.mtcomm.2022.105273']"
TiNi3,"['10.1016.j.jmrt.2023.04.191', '10.1016.j.mtcomm.2022.105273']"
TiNiFeCrCoAl,"['10.1016.j.msea.2018.08.058', '10.1016.j.msea.2017.07.008']"
TiTaHfMoZr,"['10.1016.j.matchemphys.2020.123377', '10.1016.j.matchemphys.2021.124573', '10.1016.j.msea.2020.140456']"
TiTaHfNb,"['10.1016.j.matchemphys.2020.123377', '10.1016.j.matchemphys.2021.124573', '10.1016.j.msea.2020.140456']"
TiTaHfNbZr,"['10.1016.j.matchemphys.2019.121802', '10.1016.j.matchemphys.2020.123377', '10.1016.j.matchemphys.2021.124573', '10.1016.j.msea.2020.140456', '10.1016.j.intermet.2018.11.015']"
TiTaNbMoZr,"['10.1016.j.jmrt.2023.02.189', '10.1016.j.jmrt.2022.11.167', '10.1016.j.jallcom.2021.162154']"
TiTaNbZr,"['10.1016.j.ijrmhm.2023.106524', '10.1016.j.vacuum.2023.112545']"
TiTaNbZrMo,"['10.1016.j.jallcom.2024.174408', '10.1016.j.apsusc.2024.160038']"
TiV1.5Zr1.5CrMnFeNi,"['10.1016.j.ijhydene.2023.07.327', '10.1016.j.matchemphys.2024.129397']"
TiV2ZrCrMnFeNi,"['10.1016.j.matchemphys.2024.129397', '10.1016.j.scriptamat.2023.115774']"
TiVCr,"['10.1016.j.jallcom.2021.162574', '10.1016.j.jallcom.2021.163329', '10.1016.j.jallcom.2022.168114']"
TiVCrAlSi,"['10.1016.j.surfcoat.2011.08.063', '10.1016.j.matdes.2012.04.049']"
TiVCrMo,"['10.1016.j.actamat.2019.06.002', '10.1016.j.renene.2022.02.021']"
TiVCrTa,"['10.1016.j.jallcom.2022.166768', '10.1016.j.jnucmat.2019.151744']"
TiVCrZrW,"['10.1016.j.ceramint.2021.12.129', '10.1016.j.ceramint.2022.09.005']"
TiVNb,"['10.1016.j.actamat.2019.06.002', '10.1016.j.actamat.2020.08.045', '10.1016.j.intermet.2022.107727']"
TiVNbMo,"['10.1016.j.ijrmhm.2022.105836', '10.1016.j.actamat.2019.06.002', '10.1016.j.matlet.2015.12.064', '10.1016.j.mtcomm.2022.104367']"
TiVNbMoTa,"['10.1016.j.jmrt.2021.08.100', '10.1016.j.jallcom.2020.155970', '10.1016.j.jallcom.2020.158592', '10.1016.j.mtcomm.2022.104367']"
TiVNbTa,"['10.1016.j.jallcom.2022.166768', '10.1016.j.ijplas.2024.104059', '10.1016.j.jallcom.2020.155970', '10.1016.j.actamat.2019.06.002', '10.1016.j.jnucmat.2021.152937', '10.1016.j.scriptamat.2021.114230']"
TiVTa,"['10.1016.j.jnucmat.2021.152937', '10.1016.j.commatsci.2022.111943', '10.1016.j.jnucmat.2022.154096']"
TiVTaNb,"['10.1016.j.jnucmat.2021.152937', '10.1016.j.commatsci.2022.111943', '10.1016.j.jnucmat.2022.154096']"
TiVZrCrAl,"['10.1016.j.surfcoat.2022.128532', '10.1016.j.surfcoat.2023.130226']"
TiVZrNbHf,"['10.1016.j.actamat.2019.12.015', '10.1016.j.actamat.2019.06.002', '10.1016.j.actamat.2020.08.045']"
TiVZrTa,"['10.1016.j.jallcom.2022.166768', '10.1016.j.jnucmat.2019.151744']"
TiZr,"['10.1016.j.matchemphys.2021.125273', '10.1016.j.matchar.2021.110877', '10.1016.j.jnucmat.2011.10.039']"
TiZrCrMnFeNi,"['10.1016.j.cej.2024.152606', '10.1016.j.jallcom.2023.171672', '10.1016.j.scriptamat.2019.12.009']"
TiZrFeMnCrV,"['10.1016.j.matchemphys.2024.129219', '10.1016.j.ijhydene.2023.09.121', '10.1016.j.scriptamat.2022.114548']"
TiZrHf,"['10.1016.j.msec.2020.110959', '10.1016.j.matchemphys.2021.125409', '10.1016.j.actamat.2020.04.063', '10.1016.j.matlet.2021.131643']"
TiZrHf87Ta13,"['10.1016.j.jmst.2022.03.005', '10.1016.j.scriptamat.2022.114770']"
TiZrHfAl,"['10.1016.j.matchemphys.2021.125409', '10.1016.j.actamat.2020.04.063']"
TiZrHfAl0.5,"['10.1016.j.actamat.2020.04.063', '10.1016.j.jallcom.2022.167798']"
TiZrHfAlNb,"['10.1016.j.matchemphys.2021.125409', '10.1016.j.msea.2019.138147']"
TiZrHfBeCu,"['10.1016.j.tca.2020.178650', '10.1016.j.msea.2020.140078']"
TiZrHfCoNiCu,"['10.1016.j.matchar.2022.111814', '10.1016.j.matlet.2022.132424', '10.1016.j.mtcomm.2024.109027']"
TiZrHfCu0.3,"['10.1016.j.intermet.2024.108312', '10.1016.j.dt.2023.11.002']"
TiZrHfCu0.5,"['10.1016.j.jallcom.2022.167798', '10.1016.j.jmrt.2023.10.154']"
TiZrHfCuBe,"['10.1016.j.intermet.2023.107887', '10.1016.j.triboint.2022.107529']"
TiZrHfCuNiBe,"['10.1016.j.intermet.2023.107887', '10.1016.j.intermet.2020.106726', '10.1016.j.jallcom.2019.01.187', '10.1016.j.jallcom.2019.153119', '10.1016.j.matlet.2014.03.185']"
TiZrHfMo,"['10.1016.j.msec.2019.110322', '10.1016.j.matdes.2024.112925']"
TiZrHfMoNb,"['10.1016.j.jallcom.2022.166768', '10.1016.j.ijrmhm.2022.105836', '10.1016.j.ijhydene.2021.03.200', '10.1016.j.jallcom.2021.160482', '10.1016.j.jallcom.2022.164150', '10.1016.j.jssc.2021.121999']"
TiZrHfMoW,"['10.1016.j.apmt.2023.101767', '10.1016.j.apsusc.2022.153200']"
TiZrHfNb,"['10.1016.j.jmrt.2023.05.002', '10.1016.j.pmatsci.2020.100722', '10.1016.j.actamat.2019.12.015', '10.1016.j.actamat.2018.01.014', '10.1016.j.intermet.2024.108334', '10.1016.j.actamat.2020.08.065', '10.1016.j.mtcomm.2023.106922', '10.1016.j.wear.2023.205158', '10.1016.j.jmst.2022.12.025', '10.1016.j.jallcom.2023.170863', '10.1016.j.corsci.2024.112185', '10.1016.j.intermet.2021.107394', '10.1016.j.jallcom.2022.164383', '10.1016.j.jmst.2022.06.047', '10.1016.j.jmst.2023.11.047', '10.1016.j.matlet.2021.131366', '10.1016.j.matlet.2021.131612', '10.1016.j.scriptamat.2016.11.019', '10.1016.j.susc.2023.122273']"
TiZrHfNb0.4,"['10.1016.j.matlet.2021.131612', '10.1016.j.matchar.2022.111960']"
TiZrHfNb0.6,"['10.1016.j.jmst.2023.11.047', '10.1016.j.matlet.2021.131612', '10.1016.j.matchar.2022.111960', '10.1016.j.actamat.2023.118781']"
TiZrHfNb98O2,"['10.1016.j.jmst.2023.12.006', '10.1016.j.jmst.2023.10.003']"
TiZrHfNbFe0.5,"['10.1016.j.jallcom.2022.164383', '10.1016.j.scriptamat.2022.115165']"
TiZrHfNbMo,"['10.1016.j.apsusc.2023.157108', '10.1016.j.intermet.2024.108435']"
TiZrHfNbTa,"['10.1016.j.mtnano.2023.100403', '10.1016.j.actamat.2019.12.015', '10.1016.j.jallcom.2023.172874', '10.1016.j.intermet.2024.108334', '10.1016.j.actamat.2022.117970', '10.1016.j.ijrmhm.2023.106270', '10.1016.j.intermet.2020.106845', '10.1016.j.jallcom.2023.170069', '10.1016.j.actamat.2020.10.044', '10.1016.j.ceramint.2021.08.158', '10.1016.j.jmst.2022.06.047', '10.1016.j.matlet.2021.131366', '10.1016.j.actamat.2017.09.062', '10.1016.j.ceramint.2023.09.032', '10.1016.j.jallcom.2022.165187', '10.1016.j.jallcom.2022.165324', '10.1016.j.matdes.2022.111239', '10.1016.j.msea.2015.08.024', '10.1016.j.jeurceramsoc.2023.01.019', '10.1016.j.jmst.2023.04.019', '10.1016.j.scriptamat.2022.115079', '10.1016.j.xcrp.2022.100991']"
TiZrHfNbTaV,"['10.1016.j.jallcom.2024.174581', '10.1016.j.matlet.2024.135907']"
TiZrHfNbV,"['10.1016.j.actamat.2022.117970', '10.1016.j.matlet.2021.130548']"
TiZrHfTa,"['10.1016.j.actamat.2023.119031', '10.1016.j.jallcom.2022.163796', '10.1016.j.matchar.2023.113330', '10.1016.j.ijrmhm.2023.106398', '10.1016.j.jeurceramsoc.2023.09.068', '10.1016.j.jmatprotec.2023.118102']"
TiZrHfTa0.5,"['10.1016.j.matlet.2023.135585', '10.1016.j.jallcom.2022.163796', '10.1016.j.scriptamat.2022.114966']"
TiZrHfTaNb,"['10.1016.j.jmrt.2023.11.121', '10.1016.j.jmst.2021.09.029']"
TiZrHfVNbC5,"['10.1016.j.ceramint.2020.05.240', '10.1016.j.ceramint.2019.07.195']"
TiZrNb,"['10.1016.j.actamat.2021.116801', '10.1016.j.intermet.2021.107401', '10.1016.j.matlet.2021.131643', '10.1016.j.jmst.2022.06.047', '10.1016.j.intermet.2022.107725', '10.1016.j.jallcom.2024.174394', '10.1016.j.jmst.2020.10.043', '10.1016.j.jmst.2021.09.034', '10.1016.j.mseb.2021.115226', '10.1016.j.physb.2022.414414']"
TiZrNbCu,"['10.1016.j.jallcom.2016.11.179', '10.1016.j.jnoncrysol.2019.119865', '10.1016.j.jallcom.2018.02.169', '10.1016.j.vacuum.2023.112524']"
TiZrNbCuNi0.15,"['10.1016.j.jallcom.2016.11.179', '10.1016.j.vacuum.2023.112524']"
TiZrNbCuNi0.25,"['10.1016.j.jallcom.2016.11.179', '10.1016.j.vacuum.2023.112524']"
TiZrNbHf,"['10.1016.j.actamat.2019.06.002', '10.1016.j.physb.2022.414414']"
TiZrNbHfTa,"['10.1016.j.jmst.2020.11.029', '10.1016.j.actamat.2019.12.015', '10.1016.j.pmatsci.2023.101090', '10.1016.j.jnucmat.2022.153814', '10.1016.j.msea.2022.143144', '10.1016.j.addma.2018.10.008', '10.1016.j.physb.2022.414414', '10.1016.j.actamat.2017.09.035', '10.1016.j.actamat.2022.117832', '10.1016.j.apcatb.2021.120896', '10.1016.j.corsci.2023.111159', '10.1016.j.jallcom.2018.10.108', '10.1016.j.msea.2023.144917', '10.1016.j.mtcomm.2019.100627', '10.1016.j.scriptamat.2021.113895', '10.1016.j.surfcoat.2011.09.033', '10.1016.j.jallcom.2024.174815']"
TiZrNbMoV,"['10.1016.j.msea.2022.142967', '10.1016.j.jallcom.2014.01.237', '10.1016.j.ijrmhm.2023.106547', '10.1016.j.matdes.2015.06.072', '10.1016.j.ijhydene.2014.02.067']"
TiZrNbTa,"['10.1016.j.scriptamat.2022.114657', '10.1016.j.elecom.2024.107782', '10.1016.j.diamond.2023.110774', '10.1016.j.jmst.2023.05.039', '10.1016.j.mtcomm.2023.107890', '10.1016.j.msea.2020.140169', '10.1016.j.surfcoat.2024.130504', '10.1016.j.intermet.2018.10.008', '10.1016.j.intermet.2018.07.008', '10.1016.j.actbio.2024.05.004', '10.1016.j.msea.2022.143203', '10.1016.j.wear.2024.205393', '10.1016.j.actamat.2022.118207', '10.1016.j.jallcom.2018.12.120', '10.1016.j.jallcom.2022.167408', '10.1016.j.mtcomm.2022.103847', '10.1016.j.jallcom.2022.166408', '10.1016.j.msea.2022.143488', '10.1016.j.msea.2023.145210', '10.1016.j.ijhydene.2019.05.214', '10.1016.j.ijplas.2024.103882', '10.1016.j.intermet.2020.106900', '10.1016.j.jmst.2018.11.014']"
TiZrNbTaMo,"['10.1016.j.mtsust.2023.100639', '10.1016.j.vacuum.2023.112715', '10.1016.j.jallcom.2023.172824', '10.1016.j.jallcom.2020.157997', '10.1016.j.intermet.2018.10.008', '10.1016.j.msec.2016.12.057', '10.1016.j.corsci.2020.108513', '10.1016.j.intermet.2018.07.008', '10.1016.j.intermet.2018.12.014', '10.1016.j.triboint.2023.108897', '10.1016.j.apsusc.2024.160227', '10.1016.j.jmst.2018.11.014', '10.1016.j.jallcom.2023.171342']"
TiZrNbV,"['10.1016.j.dt.2023.11.002', '10.1016.j.intermet.2023.107912', '10.1016.j.matdes.2015.06.072', '10.1016.j.ceramint.2023.09.073', '10.1016.j.intermet.2023.108036', '10.1016.j.jmst.2023.04.008', '10.1016.j.msea.2021.142074']"
TiZrNbVAl,"['10.1016.j.msea.2024.146721', '10.1016.j.jallcom.2024.175311']"
TiZrNbWMo,"['10.1016.j.jmst.2020.11.029', '10.1016.j.surfcoat.2017.01.012']"
TiZrTa,"['10.1016.j.surfcoat.2024.130734', '10.1016.j.dt.2023.01.007', '10.1016.j.matlet.2021.131643', '10.1016.j.matchar.2023.113330']"
TiZrTa0.7NbMo,"['10.1016.j.jallcom.2023.170739', '10.1016.j.jallcom.2024.174459']"
TiZrTaHfNb,"['10.1016.j.jallcom.2022.164764', '10.1016.j.intermet.2019.106572', '10.1016.j.jmrt.2024.02.035']"
TiZrTaNbMo,"['10.1016.j.jallcom.2023.172824', '10.1016.j.jallcom.2024.174459']"
TiZrV,"['10.1016.j.msea.2022.144042', '10.1016.j.mtcomm.2024.109342']"
TiZrV0.5Nb0.5,"['10.1016.j.triboint.2022.107885', '10.1016.j.corsci.2023.111527', '10.1016.j.matchar.2023.112956', '10.1016.j.wear.2021.204166']"
TiZrV0.5Nb0.5Al0.75,"['10.1016.j.corsci.2023.111527', '10.1016.j.wear.2021.204166']"
TiZrV0.5Nb0.5Si0.3,"['10.1016.j.triboint.2022.107885', '10.1016.j.corsci.2023.111527', '10.1016.j.matchar.2023.112956']"
TiZrV3Mo,"['10.1016.j.matlet.2022.133664', '10.1016.j.vacuum.2023.112544']"
TiZrVMo,"['10.1016.j.matlet.2022.133664', '10.1016.j.vacuum.2023.112544', '10.1016.j.jallcom.2017.04.237']"
TiZrVMo3,"['10.1016.j.matlet.2022.133664', '10.1016.j.vacuum.2023.112544']"
TiZrVMoNb,"['10.1016.j.ijrmhm.2022.105836', '10.1016.j.ijhydene.2021.03.200']"
TiZrVNb,"['10.1016.j.ijrmhm.2022.105836', '10.1016.j.jallcom.2014.01.237', '10.1016.j.matdes.2016.11.079']"
U3Si,"['10.1016.j.pnucene.2022.104229', '10.1016.j.vacuum.2023.112417']"
U3Si2,"['10.1016.j.pnucene.2022.104229', '10.1016.j.vacuum.2023.112417', '10.1016.j.jnucmat.2018.12.008']"
V0.2Nb0.2Mo0.2Ta0.2W0.2,"['10.1016.j.ceramint.2024.01.438', '10.1016.j.jallcom.2018.07.331']"
V0.4Cr0.6CoNi,"['10.1016.j.jmst.2021.07.042', '10.1016.j.msea.2023.145028']"
V0.5Nb0.5ZrTi,"['10.1016.j.ijrmhm.2023.106220', '10.1016.j.msea.2020.139774']"
V0.7Cr0.3CoNi,"['10.1016.j.jmst.2021.07.042', '10.1016.j.msea.2023.145028']"
V0.85FeCoNiCu1.15,"['10.1016.j.mtphys.2023.101116', '10.1016.j.jallcom.2022.166040']"
V10Cr10Co30Fe50,"['10.1016.j.msea.2021.140766', '10.1016.j.scriptamat.2019.06.026']"
V10Cr10Fe45Co20Ni15,"['10.1016.j.jallcom.2019.151864', '10.1016.j.jallcom.2020.156090']"
V10Cr10Fe45Co30Ni5,"['10.1016.j.matdes.2022.110685', '10.1016.j.jallcom.2020.156090', '10.1016.j.jallcom.2019.01.293', '10.1016.j.jallcom.2019.05.088']"
V10Cr15Mn5Fe35Co10Ni25,"['10.1016.j.msea.2018.12.077', '10.1016.j.msea.2019.138198', '10.1016.j.msea.2019.138604']"
V20Nb20Mo20Ta20W20,"['10.1016.j.intermet.2011.01.004', '10.1016.j.surfcoat.2019.07.079', '10.1016.j.jallcom.2024.173656', '10.1016.j.jallcom.2021.161963']"
V39Nb33Ti13Si15,"['10.1016.j.msea.2022.143112', '10.1016.j.jallcom.2022.165471']"
VAlTiCrMo,"['10.1016.j.jmrt.2023.05.002', '10.1016.j.jallcom.2020.153836']"
VAlTiCrSi,"['10.1016.j.matchar.2022.112115', '10.1016.j.apsusc.2019.03.338', '10.1016.j.apsusc.2020.148520']"
VCoNi,"['10.1016.j.jmrt.2023.10.266', '10.1016.j.jmst.2020.11.029', '10.1016.j.jmst.2023.12.006', '10.1016.j.jallcom.2022.165954', '10.1016.j.actamat.2023.119230', '10.1016.j.jmst.2021.02.034', '10.1016.j.jmst.2021.07.042', '10.1016.j.jmst.2023.05.072', '10.1016.j.msea.2023.145028', '10.1016.j.msea.2022.144112', '10.1016.j.msea.2021.141054', '10.1016.j.corsci.2024.112210', '10.1016.j.jallcom.2023.171322', '10.1016.j.actamat.2020.03.048', '10.1016.j.addma.2023.103522', '10.1016.j.intermet.2021.107126', '10.1016.j.intermet.2023.108157', '10.1016.j.matchar.2023.113419', '10.1016.j.msea.2022.144277', '10.1016.j.surfcoat.2023.130130', '10.1016.j.jmst.2022.10.070']"
VCrFe,"['10.1016.j.mtcomm.2023.106897', '10.1016.j.jallcom.2022.163950']"
VCrFeCoNi,"['10.1016.j.jmrt.2023.02.189', '10.1016.j.jmrt.2022.12.093', '10.1016.j.jallcom.2019.01.293']"
VCrFeMn,"['10.1016.j.jnucmat.2022.154074', '10.1016.j.mtcomm.2023.106897']"
VCrMnFe,"['10.1016.j.jallcom.2022.163950', '10.1016.j.jallcom.2021.161525']"
VFeCoNi,"['10.1016.j.intermet.2023.107896', '10.1016.j.ijrmhm.2024.106715']"
VNbMoTaW,"['10.1016.j.actamat.2019.12.015', '10.1016.j.jallcom.2018.05.067', '10.1016.j.msea.2020.139429', '10.1016.j.scriptamat.2019.05.032', '10.1016.j.intermet.2017.01.007', '10.1016.j.actamat.2020.08.029', '10.1016.j.ceramint.2024.01.438', '10.1016.j.jallcom.2018.07.331', '10.1016.j.surfcoat.2019.07.079', '10.1016.j.surfcoat.2019.07.080', '10.1016.j.jallcom.2021.161963', '10.1016.j.ijrmhm.2022.105834', '10.1016.j.ijrmhm.2023.106484', '10.1016.j.jmrt.2023.04.141', '10.1016.j.jmst.2023.11.019', '10.1016.j.msea.2023.144729', '10.1016.j.surfcoat.2020.126351', '10.1016.j.surfcoat.2023.130250']"
VNbTa,"['10.1016.j.mtcomm.2022.104367', '10.1016.j.corsci.2024.111885', '10.1016.j.matchar.2023.113247', '10.1016.j.matchar.2024.114036', '10.1016.j.msea.2021.141908', '10.1016.j.msea.2023.145841']"
VNbTaMoW,"['10.1016.j.actamat.2018.01.028', '10.1016.j.scriptamat.2019.12.028', '10.1016.j.scriptamat.2021.113754']"
VNbTaTiZr,"['10.1016.j.jallcom.2015.09.118', '10.1016.j.jallcom.2014.09.145', '10.1016.j.commatsci.2024.112886']"
VTaTi,"['10.1016.j.actamat.2022.117806', '10.1016.j.jallcom.2023.170084', '10.1016.j.actamat.2021.117233']"
VTaW,"['10.1016.j.actamat.2022.117806', '10.1016.j.jallcom.2023.170084', '10.1016.j.actamat.2021.117233']"
W0.5Ta0.125Ti0.125V0.125Cr0.125,"['10.1016.j.nme.2020.100806', '10.1016.j.matchemphys.2020.124198']"
W38Ta36Cr15V11,"['10.1016.j.jnucmat.2022.153897', '10.1016.j.jnucmat.2023.154335', '10.1016.j.jnucmat.2023.154646']"
WFeNiMo,"['10.1016.j.actamat.2020.01.005', '10.1016.j.dt.2021.06.001']"
WMoNbVTa,"['10.1016.j.jallcom.2023.170826', '10.1016.j.ceramint.2021.12.364']"
WMoTaNb,"['10.1016.j.matchar.2022.112278', '10.1016.j.jsamd.2024.100688', '10.1016.j.jmrt.2023.12.082', '10.1016.j.intermet.2024.108290', '10.1016.j.actamat.2023.118719', '10.1016.j.jallcom.2023.169787', '10.1016.j.ijrmhm.2023.106273']"
WMoTaNbTi,"['10.1016.j.jmst.2021.07.041', '10.1016.j.ijrmhm.2024.106801']"
WMoTaNbV,"['10.1016.j.matchar.2022.112278', '10.1016.j.jsamd.2024.100688', '10.1016.j.ijrmhm.2022.106027', '10.1016.j.actamat.2023.118719', '10.1016.j.jallcom.2023.169787', '10.1016.j.corsci.2023.111365', '10.1016.j.nme.2022.101348']"
WMoVCrTa,"['10.1016.j.apt.2020.10.008', '10.1016.j.ijrmhm.2021.105656']"
WMoVTiCr,"['10.1016.j.jallcom.2021.162733', '10.1016.j.ijrmhm.2022.106034']"
WNbMoTa,"['10.1016.j.matdes.2015.06.174', '10.1016.j.intermet.2010.05.014', '10.1016.j.jallcom.2012.04.053', '10.1016.j.physb.2011.12.088']"
WNbMoTaV,"['10.1016.j.matdes.2015.06.174', '10.1016.j.intermet.2010.05.014', '10.1016.j.jallcom.2012.04.053', '10.1016.j.physb.2011.12.088', '10.1016.j.msea.2017.12.021', '10.1016.j.vacuum.2022.111586']"
WNbTaTi,"['10.1016.j.actamat.2019.06.006', '10.1016.j.actamat.2021.116758']"
WTaCrV,"['10.1016.j.jallcom.2022.166768', '10.1016.j.apmt.2023.101796', '10.1016.j.jmst.2019.10.025', '10.1016.j.surfcoat.2022.128165', '10.1016.j.jnucmat.2024.155060', '10.1016.j.nme.2023.101513']"
WTaCrVHf,"['10.1016.j.apmt.2023.101796', '10.1016.j.scriptamat.2023.115506']"
WTaCrVTi,"['10.1016.j.jnucmat.2024.155060', '10.1016.j.jnucmat.2024.154991']"
WTaMoNb,"['10.1016.j.jallcom.2023.170066', '10.1016.j.matlet.2021.130894']"
WTaMoNbV,"['10.1016.j.jmst.2020.11.029', '10.1016.j.matlet.2019.126513']"
WTaMoNbZr,"['10.1016.j.jsamd.2024.100688', '10.1016.j.jallcom.2022.165501']"
WTaNbMo,"['10.1016.j.jallcom.2022.165888', '10.1016.j.jmrt.2022.07.185']"
WTaVCr,"['10.1016.j.matchemphys.2017.06.054', '10.1016.j.surfcoat.2023.129429', '10.1016.j.jnucmat.2023.154737']"
WZr,"['10.1016.j.matchar.2021.110877', '10.1016.j.matdes.2022.111381']"
YGdTbDyHo,"['10.1016.j.intermet.2023.108121', '10.1016.j.actamat.2018.06.010']"
YNiAl,"['10.1016.j.jnoncrysol.2021.121062', '10.1016.j.jallcom.2021.162721']"
Zr0.25Ta0.25Nb0.25Ti0.25C,"['10.1016.j.actamat.2020.06.011', '10.1016.j.jallcom.2023.168737']"
Zr0.2Hf0.2Ti0.2Nb0.2Ta0.2C,"['10.1016.j.jmst.2019.04.006', '10.1016.j.jmst.2020.01.005']"
Zr0.2Ti0.2Ni0.225Cr0.2Mn0.2,"['10.1016.j.est.2023.107419', '10.1016.j.jallcom.2021.163118']"
Zr0.2Ti0.2Ni0.25Cr0.2Mn0.2,"['10.1016.j.est.2023.107419', '10.1016.j.jallcom.2021.163118']"
Zr0.2Ti0.2Ni0.275Cr0.2Mn0.2,"['10.1016.j.est.2023.107419', '10.1016.j.jallcom.2021.163118']"
Zr0.2Ti0.2Ni0.2Cr0.2Mn0.2,"['10.1016.j.est.2023.107419', '10.1016.j.jallcom.2021.163118']"
Zr0.2Ti0.2Ni0.3Cr0.2Mn0.2,"['10.1016.j.est.2023.107419', '10.1016.j.jallcom.2021.163118']"
Zr0.42Cu0.49Al0.09,"['10.1016.j.jnoncrysol.2023.122380', '10.1016.j.intermet.2022.107773']"
Zr0.52Co0.29Al0.19,"['10.1016.j.jnoncrysol.2023.122380', '10.1016.j.intermet.2022.107773']"
Zr0.53Ni0.29Al0.18,"['10.1016.j.jnoncrysol.2023.122380', '10.1016.j.intermet.2022.107773']"
Zr20Cu20Hf20Ti20Ni20,"['10.1016.j.jallcom.2021.158852', '10.1016.j.intermet.2018.05.007']"
Zr28Ti24Be23Cu9Ni10Ag6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031']"
Zr28Ti24Be23Cu9Ni10Al6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031']"
Zr28Ti24Be23Cu9Ni10Cr6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031']"
Zr28Ti24Be23Cu9Ni10Fe6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031']"
Zr28Ti24Be23Cu9Ni10V6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031']"
Zr2Ni,"['10.1016.j.jallcom.2023.170287', '10.1016.S1002-0071(12)60012-4']"
Zr31Ti27Be26Cu10Ag6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031', '10.1016.j.jallcom.2018.11.299']"
Zr31Ti27Be26Cu10Al6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031']"
Zr31Ti27Be26Cu10Cr6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031']"
Zr31Ti27Be26Cu10Fe6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031']"
Zr31Ti27Be26Cu10Ni6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031', '10.1016.j.jallcom.2018.11.299']"
Zr31Ti27Be26Cu10V6,"['10.1016.j.jallcom.2021.158852', '10.1016.j.jmst.2023.03.031', '10.1016.j.jallcom.2018.11.299']"
